"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","elevation","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country","rightsHolder","nomenclaturalStatus","identifier","recordNumber","nomenclaturalCode","datasetName","locality","county","fieldNumber","gbifID","collectionCode","occurrenceID","type","taxonID","catalogNumber","recordedBy","institutionCode","ownerInstitutionCode","bibliographicCitation","identifiedBy","collectionID","name","dateIdentified","typeStatus","municipality","language","occurrenceRemarks","coordinateUncertaintyInMeters","typifiedName","otherCatalogNumbers","higherGeography","institutionID","organismID","datasetID","accessRights","higherClassification"
"29","1135443380","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-19.81667,-63.55,"","0afba960-be3b-4202-a7de-736ae05aec9e","58520c30-bafb-11d9-8e53-b8a03c50a862","602f7766-f762-11e1-a439-00145eb45e9a","AT","BIOCASE","2020-02-18T22:05:44.280+0000","2020-02-18T22:50:46.032+0000",110,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",1120,NA,NA,2000,4,22,"2000-04-22T00:00:00",NA,"2020-02-18T22:50:46.032+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Bolivia, Santa Cruz, Cordillera: 13 km del cruce de Lagunillas a Incahuasi, ingreso al canon e Incahuasi, 19°49' S 63°33' W, 1120 m.",NA,NA,"1135443380","Herbarium WU",NA,NA,NA,"0014136","Vásquez,R. & Vásquez,J.","WU",NA,NA,"J. Peters & P. Ibisch",NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","1135443389","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-19.81667,-63.55,"","0afba960-be3b-4202-a7de-736ae05aec9e","58520c30-bafb-11d9-8e53-b8a03c50a862","602f7766-f762-11e1-a439-00145eb45e9a","AT","BIOCASE","2020-02-18T22:05:44.280+0000","2020-02-18T22:50:46.011+0000",110,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",1120,NA,NA,2000,4,22,"2000-04-22T00:00:00",NA,"2020-02-18T22:50:46.011+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Bolivia, Santa Cruz, Cordillera: 13 km del cruce de Lagunillas a Incahuasi, ingreso al canon e Incahuasi, 19°49' S 63°33' W, 1120 m.",NA,NA,"1135443389","Herbarium WU",NA,NA,NA,"0014135","Vásquez,R. & Vásquez,J.","WU",NA,NA,"J. Peters & P. Ibisch",NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","1676067356","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-18.9,-63.4,"gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:23.164+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2000,4,21,"2000-04-21T00:00:00",NA,"2020-02-12T18:39:23.164+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Cordillera, De Abapo, puente sobre el Rio Grande, 8 km al oeste, a lo largo de la orilla del rio",NA,NA,"1676067356","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029169",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","1676067359","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-19.65,-64.7,"gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:24.142+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2000,4,22,"2000-04-22T00:00:00",NA,"2020-02-12T18:39:24.142+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Luis Calvo, zwischen dem Gipfel von Incahuasi und Muyupampa",NA,NA,"1676067359","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029170",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","1676067366","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-19.65,-64.7,"gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:23.275+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2000,4,22,"2000-04-22T00:00:00",NA,"2020-02-12T18:39:23.275+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Luis Calvo, zwischen dem Gipfel von Incahuasi und Muyupampa",NA,NA,"1676067366","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029171",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","1676067381","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-19.65,-63.7,"gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:24.202+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2000,4,22,"2000-04-22T00:00:00",NA,"2020-02-12T18:39:24.202+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Luis Calvo, zwischen dem Gipfel von Incahuasi und Muyupampa",NA,NA,"1676067381","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029208",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","1676067382","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-18.9,-63.4,"gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:21.681+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2000,4,21,"2000-04-21T00:00:00",NA,"2020-02-12T18:39:21.681+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Cordillera, De Abapo, puente sobre el Rio Grande, 8 km al oeste, a lo largo de la orilla del rio",NA,NA,"1676067382","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029202",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","1676067396","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-19.816667,-63.55,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:21.681+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2000,4,22,"2000-04-22T00:00:00",NA,"2020-02-12T18:39:21.681+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Cordillera, (zw. Lagunillas und Incahuasi) 13 km del cruce de Lagunillas a Incahuasi, ingreso al canon de Incahuasi",NA,NA,"1676067396","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029211",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","1676067398","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-19.65,-63.7,"gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:23.410+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2000,4,22,"2000-04-22T00:00:00",NA,"2020-02-12T18:39:23.410+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Luis Calvo, zwischen dem Gipfel von Incahuasi und Muyupampa",NA,NA,"1676067398","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029207",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","317864434","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-19.816667,-63.716667,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:24.796+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2000,4,22,"2000-04-22T00:00:00",NA,"2020-02-12T18:39:24.796+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Prov. Cordillera, Incahuasi, 13 km del cruce de Lagunillas a Incahuasi, ingreso al canon de Incahuasi",NA,NA,"317864434","Herbarium Senckenbergianum",NA,NA,NA,"FR-0082260",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","317864467","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-16.233333,-62.216667,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:24.922+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2000,4,22,"2000-04-22T00:00:00",NA,"2020-02-12T18:39:24.922+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Nuflo de Chavez, between San Javier and Concepcion",NA,NA,"317864467","Herbarium Senckenbergianum",NA,NA,NA,"FR-0082344",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","1676067340","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-16.216667,-62.2,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:21.680+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2000,7,30,"2000-07-30T00:00:00",NA,"2020-02-12T18:39:21.680+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"N. de Chávez, entre San Javier y Concepción",NA,NA,"1676067340","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029194",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","1676067364","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-16.216667,-62.2,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:21.671+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2000,7,30,"2000-07-30T00:00:00",NA,"2020-02-12T18:39:21.671+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"N. de Chávez, entre San Javier y Concepción",NA,NA,"1676067364","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029193",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","1135443384","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-18.17,-63.58333,"","0afba960-be3b-4202-a7de-736ae05aec9e","58520c30-bafb-11d9-8e53-b8a03c50a862","602f7766-f762-11e1-a439-00145eb45e9a","AT","BIOCASE","2020-02-18T22:05:44.280+0000","2020-02-18T22:50:43.723+0000",110,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",700,NA,NA,1999,10,13,"1999-10-13T00:00:00",NA,"2020-02-18T22:50:43.723+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Florida: between La Angustura and Bermejo. 18°10'12\" S, 63°53'00\" W. 700 m.",NA,NA,"1135443384","Herbarium WU",NA,NA,NA,"0014139","Peters,J., Schütz,N., Vasquez,R. & Lara,R.","WU",NA,NA,"J. Peters & P. L. Ibisch",NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","1676067362","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-18.17,-63.566667,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:21.702+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,1999,10,13,"1999-10-13T00:00:00",NA,"2020-02-12T18:39:21.702+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Florida, entre La Angustura Bermejo, laderas de Chaco andino",NA,NA,"1676067362","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029165",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","1676067365","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-18.17,-63.566667,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:21.671+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,1999,10,13,"1999-10-13T00:00:00",NA,"2020-02-12T18:39:21.671+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Florida, entre La Angustura Bermejo, laderas de Chaco andino",NA,NA,"1676067365","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029175",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","1676067370","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-18.17,-63.566667,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:23.181+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,1999,10,13,"1999-10-13T00:00:00",NA,"2020-02-12T18:39:23.181+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Florida, entre La Angustura Bermejo, laderas de Chaco andino",NA,NA,"1676067370","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029214",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","1676067378","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-18.17,-63.566667,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:21.672+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,1999,10,13,"1999-10-13T00:00:00",NA,"2020-02-12T18:39:21.672+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Florida, entre La Angustura Bermejo, laderas de Chaco andino",NA,NA,"1676067378","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029210",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","1676067385","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-18.17,-63.566667,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:23.164+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,1999,10,13,"1999-10-13T00:00:00",NA,"2020-02-12T18:39:23.164+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Florida, entre La Angustura Bermejo, laderas de Chaco andino",NA,NA,"1676067385","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029213",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","1676067409","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-18.17,-63.566667,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:21.681+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,1999,10,13,"1999-10-13T00:00:00",NA,"2020-02-12T18:39:21.681+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Florida, entre La Angustura Bermejo, laderas de Chaco andino",NA,NA,"1676067409","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029209",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","317864472","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-18.17,-63.583333,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:24.797+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,1999,10,13,"1999-10-13T00:00:00",NA,"2020-02-12T18:39:24.797+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Florida, between La Angustura and Bermejo",NA,NA,"317864472","Herbarium Senckenbergianum",NA,NA,NA,"FR-0082350",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
